taxonid,taxoncode,taxonname,author,ecolgroup,highertaxonid,status,taxagroupid,publicationid,uncertaintytype,certainty_level_conservative,certainty_level_permissive,taxonname_updated,taxonname_updated_original,MDD_species,MDD_species_id,MDD_normalized_original_combination,MDD_validity,sciName,subclass,infraclass,magnorder,superorder,order,suborder,parvorder,superfamily,family,subfamily,tribe,subtribe,genus,subgenus,specificEpithet
13529,?Spr.sp,?Spermophilus sp.,"F. Cuvier, 1825",RODE,6462,extant,MAM,1530,?,family,genus,Spermophilus,,NA,NA,NA,NA,NA,Theria,Placentalia,Boreoeutheria,Euarchontoglires,Rodentia,Sciuromorpha,NA,NA,Sciuridae,Xerinae,Marmotini,Spermophilina,Spermophilus,NA,NA
6917,Spr,Spermophilus,"F. Cuvier, 1825",RODE,28009,extant,MAM,1530,NA,NA,NA,Spermophilus,,NA,NA,NA,NA,NA,Theria,Placentalia,Boreoeutheria,Euarchontoglires,Rodentia,Sciuromorpha,NA,NA,Sciuridae,Xerinae,Marmotini,Spermophilina,Spermophilus,NA,NA
7515,Spr(Cal),Spermophilus (Callospermophilus),"Merriam, 1897",RODE,6917,extant,MAM,1530,NA,NA,NA,Spermophilus,Spermophilus (Callospermophilus),NA,NA,NA,NA,NA,Theria,Placentalia,Boreoeutheria,Euarchontoglires,Rodentia,Sciuromorpha,NA,NA,Sciuridae,Xerinae,Marmotini,Spermophilina,Spermophilus,NA,NA
7516,Spr(Ict),Spermophilus (Ictidomys),"J.A. Allen, 1877",RODE,6917,extant,MAM,1530,NA,NA,NA,Spermophilus,Spermophilus (Ictidomys),NA,NA,NA,NA,NA,Theria,Placentalia,Boreoeutheria,Euarchontoglires,Rodentia,Sciuromorpha,NA,NA,Sciuridae,Xerinae,Marmotini,Spermophilina,Spermophilus,NA,NA
7513,Spr(Oto),Spermophilus (Otospermophilus),"Brandt, 1844",RODE,6917,extant,MAM,1530,NA,NA,NA,Spermophilus,Spermophilus (Otospermophilus),NA,NA,NA,NA,NA,Theria,Placentalia,Boreoeutheria,Euarchontoglires,Rodentia,Sciuromorpha,NA,NA,Sciuridae,Xerinae,Marmotini,Spermophilina,Spermophilus,NA,NA
7514,Spr(Pol),Spermophilus (Poliocitellus),"A.H. Howell, 1938",RODE,6917,extant,MAM,1530,NA,NA,NA,Spermophilus,Spermophilus (Poliocitellus),NA,NA,NA,NA,NA,Theria,Placentalia,Boreoeutheria,Euarchontoglires,Rodentia,Sciuromorpha,NA,NA,Sciuridae,Xerinae,Marmotini,Spermophilina,Spermophilus,NA,NA
7512,Spr(Spr),Spermophilus (Spermophilus),"F. Cuvier, 1825",RODE,6917,extant,MAM,1530,NA,NA,NA,Spermophilus,Spermophilus (Spermophilus),NA,NA,NA,NA,NA,Theria,Placentalia,Boreoeutheria,Euarchontoglires,Rodentia,Sciuromorpha,NA,NA,Sciuridae,Xerinae,Marmotini,Spermophilina,Spermophilus,NA,NA
36590,Spr(Spr).sp,Spermophilus (Spermophilus) sp.,"F. Cuvier, 1825",RODE,7512,extant,MAM,1530,NA,NA,NA,Spermophilus,Spermophilus (Spermophilus),NA,NA,NA,NA,NA,Theria,Placentalia,Boreoeutheria,Euarchontoglires,Rodentia,Sciuromorpha,NA,NA,Sciuridae,Xerinae,Marmotini,Spermophilina,Spermophilus,NA,NA
7511,Spr(Xer),Spermophilus (Xerospermophilus),"Merriam, 1892",RODE,6917,extant,MAM,1530,NA,NA,NA,Spermophilus,Spermophilus (Xerospermophilus),NA,NA,NA,NA,NA,Theria,Placentalia,Boreoeutheria,Euarchontoglires,Rodentia,Sciuromorpha,NA,NA,Sciuridae,Xerinae,Marmotini,Spermophilina,Spermophilus,NA,NA
7517,Spr(Xer)sp,Spermophilus (Xerospermophilus) sp.,"Merriam, 1892",RODE,7511,extant,MAM,1530,NA,NA,NA,Spermophilus,Spermophilus (Xerospermophilus),NA,NA,NA,NA,NA,Theria,Placentalia,Boreoeutheria,Euarchontoglires,Rodentia,Sciuromorpha,NA,NA,Sciuridae,Xerinae,Marmotini,Spermophilina,Spermophilus,NA,NA
6553,Spr.bl/el,Spermophilus beldingi/S. elegans,"Merriam, 1888|Kennicott, 1863",RODE,7512,extant,MAM,1530,/,genus,genus,Spermophilus,,NA,NA,NA,NA,NA,Theria,Placentalia,Boreoeutheria,Euarchontoglires,Rodentia,Sciuromorpha,NA,NA,Sciuridae,Xerinae,Marmotini,Spermophilina,Spermophilus,NA,NA
7450,Spr.el/ri,Spermophilus elegans/S. richardsonii,"Kennicott, 1863|(Sabine, 1822)",RODE,7512,extant,MAM,1530,/,genus,genus,Spermophilus,,NA,NA,NA,NA,NA,Theria,Placentalia,Boreoeutheria,Euarchontoglires,Rodentia,Sciuromorpha,NA,NA,Sciuridae,Xerinae,Marmotini,Spermophilina,Spermophilus,NA,NA
6569,Spr.sp,Spermophilus sp.,"F. Cuvier, 1825",RODE,6917,extant,MAM,1530,NA,NA,NA,Spermophilus,,NA,NA,NA,NA,NA,Theria,Placentalia,Boreoeutheria,Euarchontoglires,Rodentia,Sciuromorpha,NA,NA,Sciuridae,Xerinae,Marmotini,Spermophilina,Spermophilus,NA,NA
14701,Spr.sp(lrg),Spermophilus sp. (large),"F. Cuvier, 1825",RODE,6917,extant,MAM,1530,NA,NA,NA,Spermophilus,,NA,NA,NA,NA,NA,Theria,Placentalia,Boreoeutheria,Euarchontoglires,Rodentia,Sciuromorpha,NA,NA,Sciuridae,Xerinae,Marmotini,Spermophilina,Spermophilus,NA,NA
14702,Spr.sp(med),Spermophilus sp. (medium),"F. Cuvier, 1825",RODE,6917,extant,MAM,1530,NA,NA,NA,Spermophilus,,NA,NA,NA,NA,NA,Theria,Placentalia,Boreoeutheria,Euarchontoglires,Rodentia,Sciuromorpha,NA,NA,Sciuridae,Xerinae,Marmotini,Spermophilina,Spermophilus,NA,NA
7689,Spr.tr/mx,Spermophilus tridecemlineatus/S. mexicanus,"(Mitchill, 1821)|(Erxleben, 1777)",RODE,7516,extant,MAM,1530,/,genus,genus,Spermophilus,,NA,NA,NA,NA,NA,Theria,Placentalia,Boreoeutheria,Euarchontoglires,Rodentia,Sciuromorpha,NA,NA,Sciuridae,Xerinae,Marmotini,Spermophilina,Spermophilus,NA,NA
7690,Spr.tr/sl,Spermophilus tridecemlineatus/S. spilosoma,"(Mitchill, 1821)|Bennett, 1833",RODE,7516,extant,MAM,1530,/,genus,genus,Spermophilus,,NA,NA,NA,NA,NA,Theria,Placentalia,Boreoeutheria,Euarchontoglires,Rodentia,Sciuromorpha,NA,NA,Sciuridae,Xerinae,Marmotini,Spermophilina,Spermophilus,NA,NA
7374,cf.Spr.sp,cf. Spermophilus sp.,"F. Cuvier, 1825",RODE,6462,extant,MAM,1530,cf,family,genus,Spermophilus,,NA,NA,NA,NA,NA,Theria,Placentalia,Boreoeutheria,Euarchontoglires,Rodentia,Sciuromorpha,NA,NA,Sciuridae,Xerinae,Marmotini,Spermophilina,Spermophilus,NA,NA
6550,Spr.ar,Spermophilus armatus,"Kennicott, 1863",RODE,7512,extant,MAM,1530,NA,NA,NA,Spermophilus armatus,,Urocitellus armatus,1001786,Spermophilus armatus,species,Urocitellus_armatus,Theria,Placentalia,Boreoeutheria,Euarchontoglires,Rodentia,Sciuromorpha,NA,NA,Sciuridae,Xerinae,Marmotini,Spermophilina,Urocitellus,NA,armatus
7794,Spr.cf.ar,Spermophilus cf. S. armatus,"Kennicott, 1863",RODE,6917,extant,MAM,1530,cf,genus,species,Spermophilus armatus,,Urocitellus armatus,1001786,Spermophilus armatus,species,Urocitellus_armatus,Theria,Placentalia,Boreoeutheria,Euarchontoglires,Rodentia,Sciuromorpha,NA,NA,Sciuridae,Xerinae,Marmotini,Spermophilina,Urocitellus,NA,armatus
7364,cf.Spr.ar,cf. Spermophilus armatus,"Kennicott, 1863",RODE,6462,extant,MAM,1530,cf,genus,species,Spermophilus armatus,,Urocitellus armatus,1001786,Spermophilus armatus,species,Urocitellus_armatus,Theria,Placentalia,Boreoeutheria,Euarchontoglires,Rodentia,Sciuromorpha,NA,NA,Sciuridae,Xerinae,Marmotini,Spermophilina,Urocitellus,NA,armatus
6551,Spr.be,Spermophilus beecheyi,"(Richardson, 1829)",RODE,7513,extant,MAM,1530,NA,NA,NA,Spermophilus beecheyi,,Otospermophilus beecheyi,1001765,Spermophilus beecheyi,synonym,Otospermophilus_beecheyi,Theria,Placentalia,Boreoeutheria,Euarchontoglires,Rodentia,Sciuromorpha,NA,NA,Sciuridae,Xerinae,Marmotini,Otospermophilina,Otospermophilus,NA,beecheyi
7365,cf.Spr.be,cf. Spermophilus beecheyi,"(Richardson, 1829)",RODE,6462,extant,MAM,1530,cf,genus,species,Spermophilus beecheyi,,Otospermophilus beecheyi,1001765,Spermophilus beecheyi,synonym,Otospermophilus_beecheyi,Theria,Placentalia,Boreoeutheria,Euarchontoglires,Rodentia,Sciuromorpha,NA,NA,Sciuridae,Xerinae,Marmotini,Otospermophilina,Otospermophilus,NA,beecheyi
6552,Spr.bl,Spermophilus beldingi,"Merriam, 1888",RODE,7512,extant,MAM,1530,NA,NA,NA,Spermophilus beldingi,,Urocitellus beldingi,1001787,Spermophilus beldingi,species,Urocitellus_beldingi,Theria,Placentalia,Boreoeutheria,Euarchontoglires,Rodentia,Sciuromorpha,NA,NA,Sciuridae,Xerinae,Marmotini,Spermophilina,Urocitellus,NA,beldingi
7366,cf.Spr.bl,cf. Spermophilus beldingi,"Merriam, 1888",RODE,6462,extant,MAM,1530,cf,genus,species,Spermophilus beldingi,,Urocitellus beldingi,1001787,Spermophilus beldingi,species,Urocitellus_beldingi,Theria,Placentalia,Boreoeutheria,Euarchontoglires,Rodentia,Sciuromorpha,NA,NA,Sciuridae,Xerinae,Marmotini,Spermophilina,Urocitellus,NA,beldingi
6554,Spr.br,Spermophilus brunneus,"(A. H. Howell, 1928)",RODE,7512,extant,MAM,1530,NA,NA,NA,Spermophilus brunneus,,Urocitellus brunneus,1001788,Spermophilus brunneus,synonym,Urocitellus_brunneus,Theria,Placentalia,Boreoeutheria,Euarchontoglires,Rodentia,Sciuromorpha,NA,NA,Sciuridae,Xerinae,Marmotini,Spermophilina,Urocitellus,NA,brunneus
6556,Spr.co,Spermophilus columbianus,"(Ord, 1815)",RODE,6917,extant,MAM,1530,NA,NA,NA,Spermophilus columbianus,,Urocitellus columbianus,1001790,Spermophilus columbianus,synonym,Urocitellus_columbianus,Theria,Placentalia,Boreoeutheria,Euarchontoglires,Rodentia,Sciuromorpha,NA,NA,Sciuridae,Xerinae,Marmotini,Spermophilina,Urocitellus,NA,columbianus
7367,cf.Spr.co,cf. Spermophilus columbianus,"(Ord, 1815)",RODE,6462,extant,MAM,1530,cf,genus,species,Spermophilus columbianus,,Urocitellus columbianus,1001790,Spermophilus columbianus,synonym,Urocitellus_columbianus,Theria,Placentalia,Boreoeutheria,Euarchontoglires,Rodentia,Sciuromorpha,NA,NA,Sciuridae,Xerinae,Marmotini,Spermophilina,Urocitellus,NA,columbianus
14673,Spr.cf.el,Spermophilus cf. S. elegans,"Kennicott, 1863",RODE,6917,extant,MAM,1530,cf,genus,species,Spermophilus elegans,,Urocitellus elegans,1001791,Spermophilus elegans,species,Urocitellus_elegans,Theria,Placentalia,Boreoeutheria,Euarchontoglires,Rodentia,Sciuromorpha,NA,NA,Sciuridae,Xerinae,Marmotini,Spermophilina,Urocitellus,NA,elegans
6557,Spr.el,Spermophilus elegans,"Kennicott, 1863",RODE,7512,extant,MAM,1530,NA,NA,NA,Spermophilus elegans,,Urocitellus elegans,1001791,Spermophilus elegans,species,Urocitellus_elegans,Theria,Placentalia,Boreoeutheria,Euarchontoglires,Rodentia,Sciuromorpha,NA,NA,Sciuridae,Xerinae,Marmotini,Spermophilina,Urocitellus,NA,elegans
7368,cf.Spr.el,cf. Spermophilus elegans,"Kennicott, 1863",RODE,6462,extant,MAM,1530,cf,genus,species,Spermophilus elegans,,Urocitellus elegans,1001791,Spermophilus elegans,species,Urocitellus_elegans,Theria,Placentalia,Boreoeutheria,Euarchontoglires,Rodentia,Sciuromorpha,NA,NA,Sciuridae,Xerinae,Marmotini,Spermophilina,Urocitellus,NA,elegans
6560,Spr.fr,Spermophilus franklinii,"(Sabine, 1822)",RODE,7514,extant,MAM,1530,NA,NA,NA,Spermophilus franklinii,,Poliocitellus franklinii,1001767,Spermophilus franklinii,synonym,Poliocitellus_franklinii,Theria,Placentalia,Boreoeutheria,Euarchontoglires,Rodentia,Sciuromorpha,NA,NA,Sciuridae,Xerinae,Marmotini,Spermophilina,Poliocitellus,NA,franklinii
7369,cf.Spr.fr,cf. Spermophilus franklinii,"(Sabine, 1822)",RODE,6462,extant,MAM,1530,cf,genus,species,Spermophilus franklinii,,Poliocitellus franklinii,1001767,Spermophilus franklinii,synonym,Poliocitellus_franklinii,Theria,Placentalia,Boreoeutheria,Euarchontoglires,Rodentia,Sciuromorpha,NA,NA,Sciuridae,Xerinae,Marmotini,Spermophilina,Poliocitellus,NA,franklinii
7081,?Spr.la,?Spermophilus lateralis,"(Say, 1823)",RODE,6171,extant,MAM,1530,?,family,species,Spermophilus lateralis,,Callospermophilus lateralis,1001711,Spermophilus lateralis,synonym,Callospermophilus_lateralis,Theria,Placentalia,Boreoeutheria,Euarchontoglires,Rodentia,Sciuromorpha,NA,NA,Sciuridae,Xerinae,Marmotini,Otospermophilina,Callospermophilus,NA,lateralis
22488,Spr.cf.lt,Spermophilus cf. S. lateralis,"Say, 1823",RODE,6917,extant,MAM,1530,cf,genus,species,Spermophilus lateralis,,Callospermophilus lateralis,1001711,Spermophilus lateralis,synonym,Callospermophilus_lateralis,Theria,Placentalia,Boreoeutheria,Euarchontoglires,Rodentia,Sciuromorpha,NA,NA,Sciuridae,Xerinae,Marmotini,Otospermophilina,Callospermophilus,NA,lateralis
6561,Spr.la,Spermophilus lateralis,"(Say, 1823)",RODE,7515,extant,MAM,1530,NA,NA,NA,Spermophilus lateralis,,Callospermophilus lateralis,1001711,Spermophilus lateralis,synonym,Callospermophilus_lateralis,Theria,Placentalia,Boreoeutheria,Euarchontoglires,Rodentia,Sciuromorpha,NA,NA,Sciuridae,Xerinae,Marmotini,Otospermophilina,Callospermophilus,NA,lateralis
7370,cf.Spr.la,cf. Spermophilus lateralis,"(Say, 1823)",RODE,6462,extant,MAM,1530,cf,genus,species,Spermophilus lateralis,,Callospermophilus lateralis,1001711,Spermophilus lateralis,synonym,Callospermophilus_lateralis,Theria,Placentalia,Boreoeutheria,Euarchontoglires,Rodentia,Sciuromorpha,NA,NA,Sciuridae,Xerinae,Marmotini,Otospermophilina,Callospermophilus,NA,lateralis
13535,Spr.lo,Spermophilus lorisrusselli,"Hibbard, 1976",RODE,6917,extinct,MAM,6001,NA,NA,NA,Spermophilus lorisrusselli,,Poliocitellus franklinii,1001767,Spermophilus lorisrusselli,synonym,Poliocitellus_franklinii,Theria,Placentalia,Boreoeutheria,Euarchontoglires,Rodentia,Sciuromorpha,NA,NA,Sciuridae,Xerinae,Marmotini,Spermophilina,Poliocitellus,NA,franklinii
6564,Spr.mx,Spermophilus mexicanus,"(Erxleben, 1777)",RODE,7516,extant,MAM,1530,NA,NA,NA,Spermophilus mexicanus,,Ictidomys mexicanus,1001720,Spermophilus mexicanus,synonym,Ictidomys_mexicanus,Theria,Placentalia,Boreoeutheria,Euarchontoglires,Rodentia,Sciuromorpha,NA,NA,Sciuridae,Xerinae,Marmotini,Spermophilina,Ictidomys,NA,mexicanus
7371,cf.Spr.mx,cf. Spermophilus mexicanus,"(Erxleben, 1777)",RODE,6462,extant,MAM,1530,cf,genus,species,Spermophilus mexicanus,,Ictidomys mexicanus,1001720,Spermophilus mexicanus,synonym,Ictidomys_mexicanus,Theria,Placentalia,Boreoeutheria,Euarchontoglires,Rodentia,Sciuromorpha,NA,NA,Sciuridae,Xerinae,Marmotini,Spermophilina,Ictidomys,NA,mexicanus
6565,Spr.mo,Spermophilus mohavensis,"Merriam, 1889",RODE,7511,extant,MAM,1530,NA,NA,NA,Spermophilus mohavensis,,Xerospermophilus mohavensis,1001798,Spermophilus mohavensis,species,Xerospermophilus_mohavensis,Theria,Placentalia,Boreoeutheria,Euarchontoglires,Rodentia,Sciuromorpha,NA,NA,Sciuridae,Xerinae,Marmotini,Spermophilina,Xerospermophilus,NA,mohavensis
7372,cf.Spr.mo,cf. Spermophilus mohavensis,"Merriam, 1889",RODE,6462,extant,MAM,1530,cf,genus,species,Spermophilus mohavensis,,Xerospermophilus mohavensis,1001798,Spermophilus mohavensis,species,Xerospermophilus_mohavensis,Theria,Placentalia,Boreoeutheria,Euarchontoglires,Rodentia,Sciuromorpha,NA,NA,Sciuridae,Xerinae,Marmotini,Spermophilina,Xerospermophilus,NA,mohavensis
37990,[Spe.cf.mo],Spermophilus cf. S. mollis,"Kennicott, 1863",NA,NA,extant,MAM,7520,cf,genus,species,Spermophilus mollis,,Urocitellus mollis,1001792,Spermophilus mollis,species,Urocitellus_mollis,Theria,Placentalia,Boreoeutheria,Euarchontoglires,Rodentia,Sciuromorpha,NA,NA,Sciuridae,Xerinae,Marmotini,Spermophilina,Urocitellus,NA,mollis
37989,[Spe.mo],Spermophilus mollis,"Kennicott, 1863",NA,NA,extant,MAM,7520,NA,NA,NA,Spermophilus mollis,,Urocitellus mollis,1001792,Spermophilus mollis,species,Urocitellus_mollis,Theria,Placentalia,Boreoeutheria,Euarchontoglires,Rodentia,Sciuromorpha,NA,NA,Sciuridae,Xerinae,Marmotini,Spermophilina,Urocitellus,NA,mollis
13526,?Spr.pa,?Spermophilus parryii,"(Richardson, 1825)",RODE,6462,extant,MAM,1530,?,family,species,Spermophilus parryii,,Urocitellus parryii,1001793,Spermophilus parryii,synonym,Urocitellus_parryii,Theria,Placentalia,Boreoeutheria,Euarchontoglires,Rodentia,Sciuromorpha,NA,NA,Sciuridae,Xerinae,Marmotini,Spermophilina,Urocitellus,NA,parryii
23908,Spr.cf.pr,Spermophilus cf. S. parryii,"Richardon, 1825",RODE,7511,extinct,MAM,7574,cf,genus,species,Spermophilus parryii,,Urocitellus parryii,1001793,Spermophilus parryii,synonym,Urocitellus_parryii,Theria,Placentalia,Boreoeutheria,Euarchontoglires,Rodentia,Sciuromorpha,NA,NA,Sciuridae,Xerinae,Marmotini,Spermophilina,Urocitellus,NA,parryii
6566,Spr.pa,Spermophilus parryii,"(Richardson, 1825)",RODE,6917,extant,MAM,1530,NA,NA,NA,Spermophilus parryii,,Urocitellus parryii,1001793,Spermophilus parryii,synonym,Urocitellus_parryii,Theria,Placentalia,Boreoeutheria,Euarchontoglires,Rodentia,Sciuromorpha,NA,NA,Sciuridae,Xerinae,Marmotini,Spermophilina,Urocitellus,NA,parryii
13520,cf.Spr.pa,cf. Spermophilus parryii,"(Richardson, 1825)",RODE,6462,extant,MAM,1530,cf,genus,species,Spermophilus parryii,,Urocitellus parryii,1001793,Spermophilus parryii,synonym,Urocitellus_parryii,Theria,Placentalia,Boreoeutheria,Euarchontoglires,Rodentia,Sciuromorpha,NA,NA,Sciuridae,Xerinae,Marmotini,Spermophilina,Urocitellus,NA,parryii
13528,?Spr.ri,?Spermophilus richardsonii,"(Sabine, 1822)",RODE,6462,extant,MAM,1530,?,family,species,Spermophilus richardsonii,,Urocitellus richardsonii,1001794,Spermophilus richardsonii,synonym,Urocitellus_richardsonii,Theria,Placentalia,Boreoeutheria,Euarchontoglires,Rodentia,Sciuromorpha,NA,NA,Sciuridae,Xerinae,Marmotini,Spermophilina,Urocitellus,NA,richardsonii
34795,Spr.cf.ri,Spermophilus cf. S. richardsonii,"(Sabine, 1822)",RODE,6567,extant,MAM,1530,cf,genus,species,Spermophilus richardsonii,,Urocitellus richardsonii,1001794,Spermophilus richardsonii,synonym,Urocitellus_richardsonii,Theria,Placentalia,Boreoeutheria,Euarchontoglires,Rodentia,Sciuromorpha,NA,NA,Sciuridae,Xerinae,Marmotini,Spermophilina,Urocitellus,NA,richardsonii
6567,Spr.ri,Spermophilus richardsonii,"(Sabine, 1822)",RODE,7512,extant,MAM,1530,NA,NA,NA,Spermophilus richardsonii,,Urocitellus richardsonii,1001794,Spermophilus richardsonii,synonym,Urocitellus_richardsonii,Theria,Placentalia,Boreoeutheria,Euarchontoglires,Rodentia,Sciuromorpha,NA,NA,Sciuridae,Xerinae,Marmotini,Spermophilina,Urocitellus,NA,richardsonii
7373,cf.Spr.ri,cf. Spermophilus richardsonii,"(Sabine, 1822)",RODE,6462,extant,MAM,1530,cf,genus,species,Spermophilus richardsonii,,Urocitellus richardsonii,1001794,Spermophilus richardsonii,synonym,Urocitellus_richardsonii,Theria,Placentalia,Boreoeutheria,Euarchontoglires,Rodentia,Sciuromorpha,NA,NA,Sciuridae,Xerinae,Marmotini,Spermophilina,Urocitellus,NA,richardsonii
14693,Spr.cf.sl,Spermophilus cf. S. spilosoma,"Bennett, 1833",RODE,6917,extant,MAM,1530,cf,genus,species,Spermophilus spilosoma,,Xerospermophilus spilosoma,1001800,Spermophilus spilosoma,species,Xerospermophilus_spilosoma,Theria,Placentalia,Boreoeutheria,Euarchontoglires,Rodentia,Sciuromorpha,NA,NA,Sciuridae,Xerinae,Marmotini,Spermophilina,Xerospermophilus,NA,spilosoma
6570,Spr.sl,Spermophilus spilosoma,"Bennett, 1833",RODE,7516,extant,MAM,1530,NA,NA,NA,Spermophilus spilosoma,,Xerospermophilus spilosoma,1001800,Spermophilus spilosoma,species,Xerospermophilus_spilosoma,Theria,Placentalia,Boreoeutheria,Euarchontoglires,Rodentia,Sciuromorpha,NA,NA,Sciuridae,Xerinae,Marmotini,Spermophilina,Xerospermophilus,NA,spilosoma
7375,cf.Spr.sl,cf. Spermophilus spilosoma,"Bennett, 1833",RODE,6462,extant,MAM,1530,cf,genus,species,Spermophilus spilosoma,,Xerospermophilus spilosoma,1001800,Spermophilus spilosoma,species,Xerospermophilus_spilosoma,Theria,Placentalia,Boreoeutheria,Euarchontoglires,Rodentia,Sciuromorpha,NA,NA,Sciuridae,Xerinae,Marmotini,Spermophilina,Xerospermophilus,NA,spilosoma
6571,Spr.te,Spermophilus tereticaudus,"Baird, 1858",RODE,7511,extant,MAM,1530,NA,NA,NA,Spermophilus tereticaudus,,Xerospermophilus tereticaudus,1001801,Spermophilus tereticaudus,species,Xerospermophilus_tereticaudus,Theria,Placentalia,Boreoeutheria,Euarchontoglires,Rodentia,Sciuromorpha,NA,NA,Sciuridae,Xerinae,Marmotini,Spermophilina,Xerospermophilus,NA,tereticaudus
7376,cf.Spr.te,cf. Spermophilus tereticaudus,"Baird, 1858",RODE,6462,extant,MAM,1530,cf,genus,species,Spermophilus tereticaudus,,Xerospermophilus tereticaudus,1001801,Spermophilus tereticaudus,species,Xerospermophilus_tereticaudus,Theria,Placentalia,Boreoeutheria,Euarchontoglires,Rodentia,Sciuromorpha,NA,NA,Sciuridae,Xerinae,Marmotini,Spermophilina,Xerospermophilus,NA,tereticaudus
6572,Spr.to,Spermophilus townsendii,"Bachman, 1839",RODE,7512,extant,MAM,1530,NA,NA,NA,Spermophilus townsendii,,Urocitellus townsendii,1001795,Spermophilus townsendii,species,Urocitellus_townsendii,Theria,Placentalia,Boreoeutheria,Euarchontoglires,Rodentia,Sciuromorpha,NA,NA,Sciuridae,Xerinae,Marmotini,Spermophilina,Urocitellus,NA,townsendii
7377,cf.Spr.to,cf. Spermophilus townsendii,"Bachman, 1839",RODE,6462,extant,MAM,1530,cf,genus,species,Spermophilus townsendii,,Urocitellus townsendii,1001795,Spermophilus townsendii,species,Urocitellus_townsendii,Theria,Placentalia,Boreoeutheria,Euarchontoglires,Rodentia,Sciuromorpha,NA,NA,Sciuridae,Xerinae,Marmotini,Spermophilina,Urocitellus,NA,townsendii
13530,?Spr.tr,?Spermophilus tridecemlineatus,"(Mitchill, 1821)",RODE,6462,extant,MAM,1530,?,family,species,Spermophilus tridecemlineatus,,Ictidomys tridecemlineatus,1001722,Spermophilus tridecemlineatus,synonym,Ictidomys_tridecemlineatus,Theria,Placentalia,Boreoeutheria,Euarchontoglires,Rodentia,Sciuromorpha,NA,NA,Sciuridae,Xerinae,Marmotini,Spermophilina,Ictidomys,NA,tridecemlineatus
7451,Spr.cf.tr,Spermophilus cf. S. tridecemlineatus,"(Mitchill, 1821)",RODE,7516,extant,MAM,1530,cf,genus,species,Spermophilus tridecemlineatus,,Ictidomys tridecemlineatus,1001722,Spermophilus tridecemlineatus,synonym,Ictidomys_tridecemlineatus,Theria,Placentalia,Boreoeutheria,Euarchontoglires,Rodentia,Sciuromorpha,NA,NA,Sciuridae,Xerinae,Marmotini,Spermophilina,Ictidomys,NA,tridecemlineatus
6573,Spr.tr,Spermophilus tridecemlineatus,"(Mitchill, 1821)",RODE,7516,extant,MAM,1530,NA,NA,NA,Spermophilus tridecemlineatus,,Ictidomys tridecemlineatus,1001722,Spermophilus tridecemlineatus,synonym,Ictidomys_tridecemlineatus,Theria,Placentalia,Boreoeutheria,Euarchontoglires,Rodentia,Sciuromorpha,NA,NA,Sciuridae,Xerinae,Marmotini,Spermophilina,Ictidomys,NA,tridecemlineatus
7378,cf.Spr.tr,cf. Spermophilus tridecemlineatus,"(Mitchill, 1821)",RODE,6462,extant,MAM,1530,cf,genus,species,Spermophilus tridecemlineatus,,Ictidomys tridecemlineatus,1001722,Spermophilus tridecemlineatus,synonym,Ictidomys_tridecemlineatus,Theria,Placentalia,Boreoeutheria,Euarchontoglires,Rodentia,Sciuromorpha,NA,NA,Sciuridae,Xerinae,Marmotini,Spermophilina,Ictidomys,NA,tridecemlineatus
13523,Spr.un,Spermophilus undulatus,"(Pallas, 1778)",RODE,6917,extant,MAM,1530,NA,NA,NA,Spermophilus undulatus,,Urocitellus undulatus,1001796,Spermophilus undulatus,synonym,Urocitellus_undulatus,Theria,Placentalia,Boreoeutheria,Euarchontoglires,Rodentia,Sciuromorpha,NA,NA,Sciuridae,Xerinae,Marmotini,Spermophilina,Urocitellus,NA,undulatus
13525,cf.Spr.un,cf. Spermophilus undulatus,"(Pallas, 1778)",RODE,6462,extant,MAM,1530,cf,genus,species,Spermophilus undulatus,,Urocitellus undulatus,1001796,Spermophilus undulatus,synonym,Urocitellus_undulatus,Theria,Placentalia,Boreoeutheria,Euarchontoglires,Rodentia,Sciuromorpha,NA,NA,Sciuridae,Xerinae,Marmotini,Spermophilina,Urocitellus,NA,undulatus
6574,Spr.va,Spermophilus variegatus,"(Erxleben, 1777)",RODE,7513,extant,MAM,1530,NA,NA,NA,Spermophilus variegatus,,Otospermophilus variegatus,1001766,Spermophilus variegatus,synonym,Otospermophilus_variegatus,Theria,Placentalia,Boreoeutheria,Euarchontoglires,Rodentia,Sciuromorpha,NA,NA,Sciuridae,Xerinae,Marmotini,Otospermophilina,Otospermophilus,NA,variegatus
7379,cf.Spr.va,cf. Spermophilus variegatus,"(Erxleben, 1777)",RODE,6462,extant,MAM,1530,cf,genus,species,Spermophilus variegatus,,Otospermophilus variegatus,1001766,Spermophilus variegatus,synonym,Otospermophilus_variegatus,Theria,Placentalia,Boreoeutheria,Euarchontoglires,Rodentia,Sciuromorpha,NA,NA,Sciuridae,Xerinae,Marmotini,Otospermophilina,Otospermophilus,NA,variegatus
7735,Spr.va.ut,Spermophilus variegatus utah,"Merriam, 1903",RODE,6574,extant,MAM,1530,NA,NA,NA,Spermophilus variegatus utah,,Otospermophilus variegatus,1001766,Spermophilus variegatus utah,synonym,Otospermophilus_variegatus,Theria,Placentalia,Boreoeutheria,Euarchontoglires,Rodentia,Sciuromorpha,NA,NA,Sciuridae,Xerinae,Marmotini,Otospermophilina,Otospermophilus,NA,variegatus
