siteid,sitename,datasetid,collunitid,lat,long,elev,ageolder,ageyounger,chronologyname,variablename,taxonname_updated,MDD_species,order,family,genus,specificEpithet
4961,Chief Joseph Dam Site 45DO211,6165,6020,48,-119,626,3134,2164,Syverson-Blois: bounds,Lemmiscus curtatus,Lemmiscus curtatus,Lemmiscus curtatus,Rodentia,Cricetidae,Lemmiscus,curtatus
4961,Chief Joseph Dam Site 45DO211,6165,6020,48,-119,626,3134,2164,Syverson-Blois: bounds,Thomomys talpoides,Thomomys talpoides,Thomomys talpoides,Rodentia,Geomyidae,Thomomys,talpoides
4961,Chief Joseph Dam Site 45DO211,6165,6020,48,-119,626,6064,2824,Syverson-Blois: bounds,Marmota flaviventris,Marmota flaviventris,Marmota flaviventris,Rodentia,Sciuridae,Marmota,flaviventris
4961,Chief Joseph Dam Site 45DO211,6165,6020,48,-119,626,6064,2824,Syverson-Blois: bounds,Microtus sp.,Microtus,NA,Rodentia,Cricetidae,Microtus,NA
4961,Chief Joseph Dam Site 45DO211,6165,6020,48,-119,626,6064,2824,Syverson-Blois: bounds,Sorex sp.,Sorex,NA,Eulipotyphla,Soricidae,Sorex,NA
4961,Chief Joseph Dam Site 45DO211,6165,6020,48,-119,626,6064,2824,Syverson-Blois: bounds,Spermophilus sp.,Spermophilus,NA,Rodentia,Sciuridae,Spermophilus,NA
4961,Chief Joseph Dam Site 45DO211,6165,6020,48,-119,626,6064,2824,Syverson-Blois: bounds,Lemmiscus curtatus,Lemmiscus curtatus,Lemmiscus curtatus,Rodentia,Cricetidae,Lemmiscus,curtatus
4961,Chief Joseph Dam Site 45DO211,6165,6020,48,-119,626,6064,2824,Syverson-Blois: bounds,Perognathus parvus,Perognathus parvus,Perognathus parvus,Rodentia,Heteromyidae,Perognathus,parvus
4961,Chief Joseph Dam Site 45DO211,6165,6020,48,-119,626,6064,2824,Syverson-Blois: bounds,Thomomys talpoides,Thomomys talpoides,Thomomys talpoides,Rodentia,Geomyidae,Thomomys,talpoides
4962,Chief Joseph Dam Site 45DO285,6166,6021,48,-119,626,544,194,Syverson-Blois: bounds,Marmota flaviventris,Marmota flaviventris,Marmota flaviventris,Rodentia,Sciuridae,Marmota,flaviventris
4962,Chief Joseph Dam Site 45DO285,6166,6021,48,-119,626,544,194,Syverson-Blois: bounds,Spermophilus sp.,Spermophilus,NA,Rodentia,Sciuridae,Spermophilus,NA
4962,Chief Joseph Dam Site 45DO285,6166,6021,48,-119,626,544,194,Syverson-Blois: bounds,Microtus sp.,Microtus,NA,Rodentia,Cricetidae,Microtus,NA
4962,Chief Joseph Dam Site 45DO285,6166,6021,48,-119,626,544,194,Syverson-Blois: bounds,Peromyscus maniculatus,Peromyscus maniculatus,Peromyscus maniculatus,Rodentia,Cricetidae,Peromyscus,maniculatus
4962,Chief Joseph Dam Site 45DO285,6166,6021,48,-119,626,544,194,Syverson-Blois: bounds,Thomomys talpoides,Thomomys talpoides,Thomomys talpoides,Rodentia,Geomyidae,Thomomys,talpoides
4962,Chief Joseph Dam Site 45DO285,6166,6021,48,-119,626,544,194,Syverson-Blois: bounds,Lemmiscus curtatus,Lemmiscus curtatus,Lemmiscus curtatus,Rodentia,Cricetidae,Lemmiscus,curtatus
4962,Chief Joseph Dam Site 45DO285,6166,6021,48,-119,626,544,194,Syverson-Blois: bounds,Perognathus parvus,Perognathus parvus,Perognathus parvus,Rodentia,Heteromyidae,Perognathus,parvus
4962,Chief Joseph Dam Site 45DO285,6166,6021,48,-119,626,817,477,Syverson-Blois: bounds,Marmota flaviventris,Marmota flaviventris,Marmota flaviventris,Rodentia,Sciuridae,Marmota,flaviventris
4962,Chief Joseph Dam Site 45DO285,6166,6021,48,-119,626,817,477,Syverson-Blois: bounds,Peromyscus maniculatus,Peromyscus maniculatus,Peromyscus maniculatus,Rodentia,Cricetidae,Peromyscus,maniculatus
4962,Chief Joseph Dam Site 45DO285,6166,6021,48,-119,626,817,477,Syverson-Blois: bounds,Spermophilus sp.,Spermophilus,NA,Rodentia,Sciuridae,Spermophilus,NA
4962,Chief Joseph Dam Site 45DO285,6166,6021,48,-119,626,817,477,Syverson-Blois: bounds,Microtus sp.,Microtus,NA,Rodentia,Cricetidae,Microtus,NA
4962,Chief Joseph Dam Site 45DO285,6166,6021,48,-119,626,817,477,Syverson-Blois: bounds,Lemmiscus curtatus,Lemmiscus curtatus,Lemmiscus curtatus,Rodentia,Cricetidae,Lemmiscus,curtatus
4962,Chief Joseph Dam Site 45DO285,6166,6021,48,-119,626,817,477,Syverson-Blois: bounds,Perognathus parvus,Perognathus parvus,Perognathus parvus,Rodentia,Heteromyidae,Perognathus,parvus
4962,Chief Joseph Dam Site 45DO285,6166,6021,48,-119,626,817,477,Syverson-Blois: bounds,Thomomys talpoides,Thomomys talpoides,Thomomys talpoides,Rodentia,Geomyidae,Thomomys,talpoides
4962,Chief Joseph Dam Site 45DO285,6166,6021,48,-119,626,6000,1262,Syverson-Blois: bounds,Marmota flaviventris,Marmota flaviventris,Marmota flaviventris,Rodentia,Sciuridae,Marmota,flaviventris
4962,Chief Joseph Dam Site 45DO285,6166,6021,48,-119,626,6000,1262,Syverson-Blois: bounds,Microtus sp.,Microtus,NA,Rodentia,Cricetidae,Microtus,NA
4962,Chief Joseph Dam Site 45DO285,6166,6021,48,-119,626,6000,1262,Syverson-Blois: bounds,Perognathus parvus,Perognathus parvus,Perognathus parvus,Rodentia,Heteromyidae,Perognathus,parvus
4962,Chief Joseph Dam Site 45DO285,6166,6021,48,-119,626,6000,1262,Syverson-Blois: bounds,Lemmiscus curtatus,Lemmiscus curtatus,Lemmiscus curtatus,Rodentia,Cricetidae,Lemmiscus,curtatus
4962,Chief Joseph Dam Site 45DO285,6166,6021,48,-119,626,6000,1262,Syverson-Blois: bounds,Thomomys talpoides,Thomomys talpoides,Thomomys talpoides,Rodentia,Geomyidae,Thomomys,talpoides
4962,Chief Joseph Dam Site 45DO285,6166,6021,48,-119,626,6714,-75,Syverson-Blois: bounds,Microtus sp.,Microtus,NA,Rodentia,Cricetidae,Microtus,NA
4962,Chief Joseph Dam Site 45DO285,6166,6021,48,-119,626,6714,-75,Syverson-Blois: bounds,Peromyscus maniculatus,Peromyscus maniculatus,Peromyscus maniculatus,Rodentia,Cricetidae,Peromyscus,maniculatus
4962,Chief Joseph Dam Site 45DO285,6166,6021,48,-119,626,6714,-75,Syverson-Blois: bounds,Sorex sp.,Sorex,NA,Eulipotyphla,Soricidae,Sorex,NA
4962,Chief Joseph Dam Site 45DO285,6166,6021,48,-119,626,6714,-75,Syverson-Blois: bounds,Spermophilus sp.,Spermophilus,NA,Rodentia,Sciuridae,Spermophilus,NA
4962,Chief Joseph Dam Site 45DO285,6166,6021,48,-119,626,6714,-75,Syverson-Blois: bounds,Marmota flaviventris,Marmota flaviventris,Marmota flaviventris,Rodentia,Sciuridae,Marmota,flaviventris
4962,Chief Joseph Dam Site 45DO285,6166,6021,48,-119,626,6714,-75,Syverson-Blois: bounds,Lemmiscus curtatus,Lemmiscus curtatus,Lemmiscus curtatus,Rodentia,Cricetidae,Lemmiscus,curtatus
4962,Chief Joseph Dam Site 45DO285,6166,6021,48,-119,626,6714,-75,Syverson-Blois: bounds,Perognathus parvus,Perognathus parvus,Perognathus parvus,Rodentia,Heteromyidae,Perognathus,parvus
4962,Chief Joseph Dam Site 45DO285,6166,6021,48,-119,626,6714,-75,Syverson-Blois: bounds,Thomomys talpoides,Thomomys talpoides,Thomomys talpoides,Rodentia,Geomyidae,Thomomys,talpoides
4963,Chief Joseph Dam Site 45DO214,6167,6022,48,-119,626,832,0,Syverson-Blois: bounds,Castor canadensis,Castor canadensis,Castor canadensis,Rodentia,Castoridae,Castor,canadensis
4963,Chief Joseph Dam Site 45DO214,6167,6022,48,-119,626,832,0,Syverson-Blois: bounds,Peromyscus maniculatus,Peromyscus maniculatus,Peromyscus maniculatus,Rodentia,Cricetidae,Peromyscus,maniculatus
4963,Chief Joseph Dam Site 45DO214,6167,6022,48,-119,626,832,0,Syverson-Blois: bounds,Marmota flaviventris,Marmota flaviventris,Marmota flaviventris,Rodentia,Sciuridae,Marmota,flaviventris
4963,Chief Joseph Dam Site 45DO214,6167,6022,48,-119,626,832,0,Syverson-Blois: bounds,Perognathus parvus,Perognathus parvus,Perognathus parvus,Rodentia,Heteromyidae,Perognathus,parvus
4963,Chief Joseph Dam Site 45DO214,6167,6022,48,-119,626,832,0,Syverson-Blois: bounds,Lemmiscus curtatus,Lemmiscus curtatus,Lemmiscus curtatus,Rodentia,Cricetidae,Lemmiscus,curtatus
4963,Chief Joseph Dam Site 45DO214,6167,6022,48,-119,626,832,0,Syverson-Blois: bounds,Spermophilus washingtoni,Spermophilus washingtoni,Urocitellus washingtoni,Rodentia,Sciuridae,Urocitellus,washingtoni
4963,Chief Joseph Dam Site 45DO214,6167,6022,48,-119,626,832,0,Syverson-Blois: bounds,Thomomys talpoides,Thomomys talpoides,Thomomys talpoides,Rodentia,Geomyidae,Thomomys,talpoides
4963,Chief Joseph Dam Site 45DO214,6167,6022,48,-119,626,832,0,Syverson-Blois: bounds,Spermophilus sp.,Spermophilus,NA,Rodentia,Sciuridae,Spermophilus,NA
4963,Chief Joseph Dam Site 45DO214,6167,6022,48,-119,626,1054,934,Syverson-Blois: bounds,Thomomys talpoides,Thomomys talpoides,Thomomys talpoides,Rodentia,Geomyidae,Thomomys,talpoides
4963,Chief Joseph Dam Site 45DO214,6167,6022,48,-119,626,1054,934,Syverson-Blois: bounds,Marmota flaviventris,Marmota flaviventris,Marmota flaviventris,Rodentia,Sciuridae,Marmota,flaviventris
4963,Chief Joseph Dam Site 45DO214,6167,6022,48,-119,626,1054,934,Syverson-Blois: bounds,Microtus sp.,Microtus,NA,Rodentia,Cricetidae,Microtus,NA
4963,Chief Joseph Dam Site 45DO214,6167,6022,48,-119,626,1054,934,Syverson-Blois: bounds,Spermophilus washingtoni,Spermophilus washingtoni,Urocitellus washingtoni,Rodentia,Sciuridae,Urocitellus,washingtoni
4963,Chief Joseph Dam Site 45DO214,6167,6022,48,-119,626,1054,934,Syverson-Blois: bounds,Perognathus parvus,Perognathus parvus,Perognathus parvus,Rodentia,Heteromyidae,Perognathus,parvus
4963,Chief Joseph Dam Site 45DO214,6167,6022,48,-119,626,1054,934,Syverson-Blois: bounds,Lemmiscus curtatus,Lemmiscus curtatus,Lemmiscus curtatus,Rodentia,Cricetidae,Lemmiscus,curtatus
4963,Chief Joseph Dam Site 45DO214,6167,6022,48,-119,626,1054,934,Syverson-Blois: bounds,Spermophilus sp.,Spermophilus,NA,Rodentia,Sciuridae,Spermophilus,NA
4963,Chief Joseph Dam Site 45DO214,6167,6022,48,-119,626,1394,824,Syverson-Blois: bounds,Marmota flaviventris,Marmota flaviventris,Marmota flaviventris,Rodentia,Sciuridae,Marmota,flaviventris
4963,Chief Joseph Dam Site 45DO214,6167,6022,48,-119,626,1394,824,Syverson-Blois: bounds,Microtus sp.,Microtus,NA,Rodentia,Cricetidae,Microtus,NA
4963,Chief Joseph Dam Site 45DO214,6167,6022,48,-119,626,1394,824,Syverson-Blois: bounds,Peromyscus maniculatus,Peromyscus maniculatus,Peromyscus maniculatus,Rodentia,Cricetidae,Peromyscus,maniculatus
4963,Chief Joseph Dam Site 45DO214,6167,6022,48,-119,626,1394,824,Syverson-Blois: bounds,Lemmiscus curtatus,Lemmiscus curtatus,Lemmiscus curtatus,Rodentia,Cricetidae,Lemmiscus,curtatus
4963,Chief Joseph Dam Site 45DO214,6167,6022,48,-119,626,1394,824,Syverson-Blois: bounds,Perognathus parvus,Perognathus parvus,Perognathus parvus,Rodentia,Heteromyidae,Perognathus,parvus
4963,Chief Joseph Dam Site 45DO214,6167,6022,48,-119,626,1394,824,Syverson-Blois: bounds,Thomomys talpoides,Thomomys talpoides,Thomomys talpoides,Rodentia,Geomyidae,Thomomys,talpoides
4963,Chief Joseph Dam Site 45DO214,6167,6022,48,-119,626,1394,824,Syverson-Blois: bounds,Spermophilus sp.,Spermophilus,NA,Rodentia,Sciuridae,Spermophilus,NA
4963,Chief Joseph Dam Site 45DO214,6167,6022,48,-119,626,6000,1377,Syverson-Blois: bounds,Ondatra zibethicus,Ondatra zibethicus,Ondatra zibethicus,Rodentia,Cricetidae,Ondatra,zibethicus
4963,Chief Joseph Dam Site 45DO214,6167,6022,48,-119,626,6000,1377,Syverson-Blois: bounds,Spermophilus washingtoni,Spermophilus washingtoni,Urocitellus washingtoni,Rodentia,Sciuridae,Urocitellus,washingtoni
4963,Chief Joseph Dam Site 45DO214,6167,6022,48,-119,626,6000,1377,Syverson-Blois: bounds,Lemmiscus curtatus,Lemmiscus curtatus,Lemmiscus curtatus,Rodentia,Cricetidae,Lemmiscus,curtatus
4963,Chief Joseph Dam Site 45DO214,6167,6022,48,-119,626,6000,1377,Syverson-Blois: bounds,Perognathus parvus,Perognathus parvus,Perognathus parvus,Rodentia,Heteromyidae,Perognathus,parvus
4963,Chief Joseph Dam Site 45DO214,6167,6022,48,-119,626,6000,1377,Syverson-Blois: bounds,Thomomys talpoides,Thomomys talpoides,Thomomys talpoides,Rodentia,Geomyidae,Thomomys,talpoides
4964,Chief Joseph Dam Site 45DO242,6168,6023,48,-119.11667,763,814,544,Syverson-Blois: bounds,Castor canadensis,Castor canadensis,Castor canadensis,Rodentia,Castoridae,Castor,canadensis
4964,Chief Joseph Dam Site 45DO242,6168,6023,48,-119.11667,763,814,544,Syverson-Blois: bounds,Marmota flaviventris,Marmota flaviventris,Marmota flaviventris,Rodentia,Sciuridae,Marmota,flaviventris
4964,Chief Joseph Dam Site 45DO242,6168,6023,48,-119.11667,763,814,544,Syverson-Blois: bounds,Perognathus parvus,Perognathus parvus,Perognathus parvus,Rodentia,Heteromyidae,Perognathus,parvus
4964,Chief Joseph Dam Site 45DO242,6168,6023,48,-119.11667,763,544,104,Syverson-Blois: bounds,Perognathus parvus,Perognathus parvus,Perognathus parvus,Rodentia,Heteromyidae,Perognathus,parvus
4964,Chief Joseph Dam Site 45DO242,6168,6023,48,-119.11667,763,544,104,Syverson-Blois: bounds,Thomomys talpoides,Thomomys talpoides,Thomomys talpoides,Rodentia,Geomyidae,Thomomys,talpoides
4964,Chief Joseph Dam Site 45DO242,6168,6023,48,-119.11667,763,544,104,Syverson-Blois: bounds,Lemmiscus curtatus,Lemmiscus curtatus,Lemmiscus curtatus,Rodentia,Cricetidae,Lemmiscus,curtatus
4964,Chief Joseph Dam Site 45DO242,6168,6023,48,-119.11667,763,4304,2434,Syverson-Blois: bounds,Castor canadensis,Castor canadensis,Castor canadensis,Rodentia,Castoridae,Castor,canadensis
4964,Chief Joseph Dam Site 45DO242,6168,6023,48,-119.11667,763,4304,2434,Syverson-Blois: bounds,Perognathus parvus,Perognathus parvus,Perognathus parvus,Rodentia,Heteromyidae,Perognathus,parvus
4964,Chief Joseph Dam Site 45DO242,6168,6023,48,-119.11667,763,4304,2434,Syverson-Blois: bounds,Peromyscus maniculatus,Peromyscus maniculatus,Peromyscus maniculatus,Rodentia,Cricetidae,Peromyscus,maniculatus
4964,Chief Joseph Dam Site 45DO242,6168,6023,48,-119.11667,763,4304,2434,Syverson-Blois: bounds,Marmota flaviventris,Marmota flaviventris,Marmota flaviventris,Rodentia,Sciuridae,Marmota,flaviventris
4964,Chief Joseph Dam Site 45DO242,6168,6023,48,-119.11667,763,4304,2434,Syverson-Blois: bounds,Thomomys talpoides,Thomomys talpoides,Thomomys talpoides,Rodentia,Geomyidae,Thomomys,talpoides
4964,Chief Joseph Dam Site 45DO242,6168,6023,48,-119.11667,763,6000,3582,Syverson-Blois: bounds,Marmota flaviventris,Marmota flaviventris,Marmota flaviventris,Rodentia,Sciuridae,Marmota,flaviventris
4964,Chief Joseph Dam Site 45DO242,6168,6023,48,-119.11667,763,6000,3582,Syverson-Blois: bounds,Thomomys talpoides,Thomomys talpoides,Thomomys talpoides,Rodentia,Geomyidae,Thomomys,talpoides
4965,Chief Joseph Dam Site 45DO243,6169,6024,48,-119.11667,763,1724,1134,Syverson-Blois: bounds,Marmota flaviventris,Marmota flaviventris,Marmota flaviventris,Rodentia,Sciuridae,Marmota,flaviventris
4965,Chief Joseph Dam Site 45DO243,6169,6024,48,-119.11667,763,1724,1134,Syverson-Blois: bounds,Peromyscus maniculatus,Peromyscus maniculatus,Peromyscus maniculatus,Rodentia,Cricetidae,Peromyscus,maniculatus
4965,Chief Joseph Dam Site 45DO243,6169,6024,48,-119.11667,763,1724,1134,Syverson-Blois: bounds,Thomomys talpoides,Thomomys talpoides,Thomomys talpoides,Rodentia,Geomyidae,Thomomys,talpoides
4975,Layser Cave [45LE223],6179,6034,46.36667,-121.75,1152,5892,0,Syverson-Blois: bounds,Aplodontia rufa,Aplodontia rufa,Aplodontia rufa,Rodentia,Aplodontiidae,Aplodontia,rufa
4975,Layser Cave [45LE223],6179,6034,46.36667,-121.75,1152,5892,0,Syverson-Blois: bounds,Peromyscus maniculatus,Peromyscus maniculatus,Peromyscus maniculatus,Rodentia,Cricetidae,Peromyscus,maniculatus
4975,Layser Cave [45LE223],6179,6034,46.36667,-121.75,1152,5892,0,Syverson-Blois: bounds,Thomomys talpoides,Thomomys talpoides,Thomomys talpoides,Rodentia,Geomyidae,Thomomys,talpoides
4975,Layser Cave [45LE223],6179,6034,46.36667,-121.75,1152,5892,0,Syverson-Blois: bounds,Neotoma cinerea,Neotoma cinerea,Neotoma cinerea,Rodentia,Cricetidae,Neotoma,cinerea
4975,Layser Cave [45LE223],6179,6034,46.36667,-121.75,1152,5892,0,Syverson-Blois: bounds,cf. Neotoma sp.,Neotoma,NA,Rodentia,Cricetidae,Neotoma,NA
4975,Layser Cave [45LE223],6179,6034,46.36667,-121.75,1152,5892,0,Syverson-Blois: bounds,Castor canadensis,Castor canadensis,Castor canadensis,Rodentia,Castoridae,Castor,canadensis
4975,Layser Cave [45LE223],6179,6034,46.36667,-121.75,1152,5892,0,Syverson-Blois: bounds,Scapanus orarius,Scapanus orarius,Scapanus orarius,Eulipotyphla,Talpidae,Scapanus,orarius
4975,Layser Cave [45LE223],6179,6034,46.36667,-121.75,1152,5892,0,Syverson-Blois: bounds,cf. Aplodontia sp.,Aplodontia,NA,Rodentia,Aplodontiidae,Aplodontia,NA
4975,Layser Cave [45LE223],6179,6034,46.36667,-121.75,1152,7934,6744,Syverson-Blois: bounds,Aplodontia rufa,Aplodontia rufa,Aplodontia rufa,Rodentia,Aplodontiidae,Aplodontia,rufa
4975,Layser Cave [45LE223],6179,6034,46.36667,-121.75,1152,7934,6744,Syverson-Blois: bounds,Scapanus orarius,Scapanus orarius,Scapanus orarius,Eulipotyphla,Talpidae,Scapanus,orarius
4975,Layser Cave [45LE223],6179,6034,46.36667,-121.75,1152,7934,6744,Syverson-Blois: bounds,Thomomys talpoides,Thomomys talpoides,Thomomys talpoides,Rodentia,Geomyidae,Thomomys,talpoides
4975,Layser Cave [45LE223],6179,6034,46.36667,-121.75,1152,7934,6744,Syverson-Blois: bounds,Neotoma cinerea,Neotoma cinerea,Neotoma cinerea,Rodentia,Cricetidae,Neotoma,cinerea
4975,Layser Cave [45LE223],6179,6034,46.36667,-121.75,1152,7934,6744,Syverson-Blois: bounds,cf. Castor sp.,Castor,NA,Rodentia,Castoridae,Castor,NA
4975,Layser Cave [45LE223],6179,6034,46.36667,-121.75,1152,7934,6744,Syverson-Blois: bounds,cf. Peromyscus sp.,Peromyscus,NA,Rodentia,Cricetidae,Peromyscus,NA
4975,Layser Cave [45LE223],6179,6034,46.36667,-121.75,1152,7934,6744,Syverson-Blois: bounds,Neotoma sp.,Neotoma,NA,Rodentia,Cricetidae,Neotoma,NA
4975,Layser Cave [45LE223],6179,6034,46.36667,-121.75,1152,8134,6924,Syverson-Blois: bounds,Neotoma cinerea,Neotoma cinerea,Neotoma cinerea,Rodentia,Cricetidae,Neotoma,cinerea
4975,Layser Cave [45LE223],6179,6034,46.36667,-121.75,1152,11700,7657,Syverson-Blois: bounds,Castor canadensis,Castor canadensis,Castor canadensis,Rodentia,Castoridae,Castor,canadensis
4975,Layser Cave [45LE223],6179,6034,46.36667,-121.75,1152,11700,7657,Syverson-Blois: bounds,Tamias sp.,Tamias,NA,Rodentia,Sciuridae,Tamias,NA
4975,Layser Cave [45LE223],6179,6034,46.36667,-121.75,1152,11700,7657,Syverson-Blois: bounds,Thomomys talpoides,Thomomys talpoides,Thomomys talpoides,Rodentia,Geomyidae,Thomomys,talpoides
4975,Layser Cave [45LE223],6179,6034,46.36667,-121.75,1152,11700,7657,Syverson-Blois: bounds,Neotoma cinerea,Neotoma cinerea,Neotoma cinerea,Rodentia,Cricetidae,Neotoma,cinerea
4975,Layser Cave [45LE223],6179,6034,46.36667,-121.75,1152,11700,7657,Syverson-Blois: bounds,cf. Aplodontia sp.,Aplodontia,NA,Rodentia,Aplodontiidae,Aplodontia,NA
4975,Layser Cave [45LE223],6179,6034,46.36667,-121.75,1152,11700,7657,Syverson-Blois: bounds,cf. Castor sp.,Castor,NA,Rodentia,Castoridae,Castor,NA
4975,Layser Cave [45LE223],6179,6034,46.36667,-121.75,1152,11700,7657,Syverson-Blois: bounds,cf. Neotoma sp.,Neotoma,NA,Rodentia,Cricetidae,Neotoma,NA
4976,Judd Peak North [45LE222N],6180,6035,46.5,-121.86667,715,437,0,Syverson-Blois: bounds,cf. Tamiasciurus sp.,Tamiasciurus,NA,Rodentia,Sciuridae,Tamiasciurus,NA
4976,Judd Peak North [45LE222N],6180,6035,46.5,-121.86667,715,814,434,Syverson-Blois: bounds,Ondatra zibethicus,Ondatra zibethicus,Ondatra zibethicus,Rodentia,Cricetidae,Ondatra,zibethicus
4976,Judd Peak North [45LE222N],6180,6035,46.5,-121.86667,715,814,434,Syverson-Blois: bounds,Castor canadensis,Castor canadensis,Castor canadensis,Rodentia,Castoridae,Castor,canadensis
4976,Judd Peak North [45LE222N],6180,6035,46.5,-121.86667,715,964,674,Syverson-Blois: bounds,Thomomys talpoides,Thomomys talpoides,Thomomys talpoides,Rodentia,Geomyidae,Thomomys,talpoides
4976,Judd Peak North [45LE222N],6180,6035,46.5,-121.86667,715,6000,962,Syverson-Blois: bounds,Castor canadensis,Castor canadensis,Castor canadensis,Rodentia,Castoridae,Castor,canadensis
4977,Judd Peak South [45LE225S],6181,6036,46.5,-121.86667,715,684,14,Syverson-Blois: bounds,Aplodontia rufa,Aplodontia rufa,Aplodontia rufa,Rodentia,Aplodontiidae,Aplodontia,rufa
4977,Judd Peak South [45LE225S],6181,6036,46.5,-121.86667,715,684,14,Syverson-Blois: bounds,Castor canadensis,Castor canadensis,Castor canadensis,Rodentia,Castoridae,Castor,canadensis
4977,Judd Peak South [45LE225S],6181,6036,46.5,-121.86667,715,684,14,Syverson-Blois: bounds,Spermophilus sp.,Spermophilus,NA,Rodentia,Sciuridae,Spermophilus,NA
4977,Judd Peak South [45LE225S],6181,6036,46.5,-121.86667,715,684,14,Syverson-Blois: bounds,Thomomys talpoides,Thomomys talpoides,Thomomys talpoides,Rodentia,Geomyidae,Thomomys,talpoides
4977,Judd Peak South [45LE225S],6181,6036,46.5,-121.86667,715,684,14,Syverson-Blois: bounds,Ondatra zibethicus,Ondatra zibethicus,Ondatra zibethicus,Rodentia,Cricetidae,Ondatra,zibethicus
4977,Judd Peak South [45LE225S],6181,6036,46.5,-121.86667,715,684,14,Syverson-Blois: bounds,Neotoma cinerea,Neotoma cinerea,Neotoma cinerea,Rodentia,Cricetidae,Neotoma,cinerea
4977,Judd Peak South [45LE225S],6181,6036,46.5,-121.86667,715,1194,274,Syverson-Blois: bounds,Glaucomys sp.,Glaucomys,NA,Rodentia,Sciuridae,Glaucomys,NA
4977,Judd Peak South [45LE225S],6181,6036,46.5,-121.86667,715,1194,274,Syverson-Blois: bounds,cf. Tamiasciurus sp.,Tamiasciurus,NA,Rodentia,Sciuridae,Tamiasciurus,NA
4977,Judd Peak South [45LE225S],6181,6036,46.5,-121.86667,715,1194,274,Syverson-Blois: bounds,Aplodontia rufa,Aplodontia rufa,Aplodontia rufa,Rodentia,Aplodontiidae,Aplodontia,rufa
4977,Judd Peak South [45LE225S],6181,6036,46.5,-121.86667,715,1194,274,Syverson-Blois: bounds,Microtus sp.,Microtus,NA,Rodentia,Cricetidae,Microtus,NA
